country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
switzerland,1989,751.67,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1990,792.2901,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1991,838.715,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1992,872.574,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1993,901.3046,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1994,908.9848,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1995,925.3448,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1996,932.8554,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1997,937.708,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1998,937.8764,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1999,945.4399,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2000,960.1744,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
